SPX (S&P 500 INDEX),2809.21,-0.71
Oct 17 2018 @ 19:59 ET
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int
2019 Jun 28 2875.00 (SPXW1928F2875),93.85,0.0,114.50,118.50,0,84,2019 Jun 28 2875.00 (SPXW1928R2875),137.45,0.0,153.80,158.60,0,85
2019 Jun 28 2900.00 (SPXW1928F2900),81.40,0.0,100.80,104.60,0,852,2019 Jun 28 2900.00 (SPXW1928R2900),115.00,0.0,164.40,169.40,0,502
2019 Jun 28 2925.00 (SPXW1928F2925),75.00,0.0,87.90,91.40,0,169,2019 Jun 28 2925.00 (SPXW1928R2925),131.70,0.0,175.70,181.10,0,30
2019 Jun 28 2950.00 (SPXW1928F2950),119.10,0.0,75.90,79.20,0,601,2019 Jun 28 2950.00 (SPXW1928R2950),138.40,0.0,188.00,193.70,0,11
2019 Jun 28 2975.00 (SPXW1928F2975),51.65,0.0,64.80,67.90,0,13,2019 Jun 28 2975.00 (SPXW1928R2975),226.10,0.0,201.20,207.20,0,20
2019 Jun 28 3000.00 (SPXW1928F3000),43.45,0.0,54.80,57.70,0,413,2019 Jun 28 3000.00 (SPXW1928R3000),167.20,0.0,215.40,221.80,0,3
2019 Jun 28 3025.00 (SPXW1928F3025),38.30,0.0,45.80,48.50,0,1205,2019 Jun 28 3025.00 (SPXW1928R3025),208.00,0.0,230.70,237.50,0,2
2019 Jun 28 3050.00 (SPXW1928F3050),32.50,0.0,37.90,40.40,0,250,2019 Jun 28 3050.00 (SPXW1928R3050),0.0,0.0,247.10,254.20,0,0
2019 Jun 28 3075.00 (SPXW1928F3075),29.30,0.0,31.10,33.40,0,242,2019 Jun 28 3075.00 (SPXW1928R3075),0.0,0.0,264.50,272.00,0,0
2019 Jun 28 3100.00 (SPXW1928F3100),19.50,0.0,25.30,27.50,0,350,2019 Jun 28 3100.00 (SPXW1928R3100),233.30,0.0,283.00,290.90,0,4
2019 Jun 28 3125.00 (SPXW1928F3125),33.10,0.0,20.50,22.50,0,48,2019 Jun 28 3125.00 (SPXW1928R3125),289.70,0.0,302.50,310.70,0,1
2019 Jun 28 3150.00 (SPXW1928F3150),26.20,0.0,16.60,18.40,0,66,2019 Jun 28 3150.00 (SPXW1928R3150),0.0,0.0,322.90,331.40,0,0
2019 Jun 28 3175.00 (SPXW1928F3175),0.0,0.0,13.50,15.10,0,0,2019 Jun 28 3175.00 (SPXW1928R3175),0.0,0.0,344.10,352.80,0,0
2019 Jun 28 3200.00 (SPXW1928F3200),25.70,0.0,11.00,12.40,0,514,2019 Jun 28 3200.00 (SPXW1928R3200),0.0,0.0,366.00,374.80,0,0
2019 Jun 28 3250.00 (SPXW1928F3250),15.50,0.0,7.50,8.60,0,19,2019 Jun 28 3250.00 (SPXW1928R3250),0.0,0.0,404.70,424.00,0,0
2019 Jun 28 3300.00 (SPXW1928F3300),6.00,0.0,5.20,6.30,0,1210,2019 Jun 28 3300.00 (SPXW1928R3300),0.0,0.0,452.20,471.50,0,0
2019 Jun 28 3350.00 (SPXW1928F3350),6.85,0.0,3.80,4.80,0,18,2019 Jun 28 3350.00 (SPXW1928R3350),0.0,0.0,499.30,518.60,0,0
2019 Jun 28 3400.00 (SPXW1928F3400),3.40,0.0,2.85,3.80,0,31,2019 Jun 28 3400.00 (SPXW1928R3400),462.50,0.0,548.60,566.60,0,5
2019 Jun 28 3500.00 (SPXW1928F3500),1.90,0.0,1.70,2.65,0,24,2019 Jun 28 3500.00 (SPXW1928R3500),0.0,0.0,645.50,663.50,0,0
2019 Jun 28 3600.00 (SPXW1928F3600),0.0,0.0,1.05,2.05,0,0,2019 Jun 28 3600.00 (SPXW1928R3600),0.0,0.0,742.10,761.40,0,0
2019 Jun 28 3700.00 (SPXW1928F3700),0.80,0.0,0.70,1.65,0,6,2019 Jun 28 3700.00 (SPXW1928R3700),0.0,0.0,839.60,858.90,0,0
2019 Jun 28 3800.00 (SPXW1928F3800),0.65,0.0,0.45,0.70,0,9,2019 Jun 28 3800.00 (SPXW1928R3800),0.0,0.0,937.30,956.60,0,0
2019 Jun 28 3900.00 (SPXW1928F3900),0.80,0.0,0.25,0.55,0,28,2019 Jun 28 3900.00 (SPXW1928R3900),0.0,0.0,1035.00,1054.30,0,0
2019 Sep 20 1000.00 (SPX1920I1000),0.0,0.0,1788.00,1799.40,0,0,2019 Sep 20 1000.00 (SPX1920U1000),1.00,0.0,0.60,1.45,0,300
2019 Sep 20 1100.00 (SPX1920I1100),0.0,0.0,1691.30,1702.10,0,0,2019 Sep 20 1100.00 (SPX1920U1100),1.85,0.0,1.10,1.95,0,97
2019 Sep 20 1200.00 (SPX1920I1200),0.0,0.0,1594.70,1605.20,0,0,2019 Sep 20 1200.00 (SPX1920U1200),2.50,0.0,1.75,2.60,0,61
2019 Sep 20 1250.00 (SPX1920I1250),0.0,0.0,1546.60,1557.30,0,0,2019 Sep 20 1250.00 (SPX1920U1250),2.90,0.0,2.15,3.00,0,37
2019 Sep 20 1300.00 (SPX1920I1300),0.0,0.0,1498.40,1508.90,0,0,2019 Sep 20 1300.00 (SPX1920U1300),3.40,0.0,2.65,3.50,0,35
2019 Sep 20 1350.00 (SPX1920I1350),0.0,0.0,1450.40,1461.10,0,0,2019 Sep 20 1350.00 (SPX1920U1350),4.00,0.0,3.20,4.00,0,24
2019 Sep 20 1375.00 (SPX1920I1375),0.0,0.0,1426.40,1437.10,0,0,2019 Sep 20 1375.00 (SPX1920U1375),4.30,0.0,3.50,4.30,0,15
2019 Sep 20 1400.00 (SPX1920I1400),0.0,0.0,1402.40,1413.10,0,0,2019 Sep 20 1400.00 (SPX1920U1400),3.40,0.0,3.80,4.70,0,15
2019 Sep 20 1425.00 (SPX1920I1425),0.0,0.0,1378.40,1389.70,0,0,2019 Sep 20 1425.00 (SPX1920U1425),5.00,0.0,4.10,5.00,0,18
2019 Sep 20 1450.00 (SPX1920I1450),0.0,0.0,1354.50,1365.20,0,0,2019 Sep 20 1450.00 (SPX1920U1450),5.30,0.0,4.50,5.40,0,14
2019 Sep 20 1475.00 (SPX1920I1475),0.0,0.0,1330.60,1341.30,0,0,2019 Sep 20 1475.00 (SPX1920U1475),5.70,0.0,4.90,5.80,0,13
2019 Sep 20 1500.00 (SPX1920I1500),1367.00,0.0,1306.80,1317.40,0,2,2019 Sep 20 1500.00 (SPX1920U1500),4.15,0.0,5.30,6.20,0,1401
2019 Sep 20 1525.00 (SPX1920I1525),0.0,0.0,1282.90,1293.20,0,0,2019 Sep 20 1525.00 (SPX1920U1525),6.70,0.0,5.80,6.70,0,13
2019 Sep 20 1550.00 (SPX1920I1550),0.0,0.0,1259.10,1269.70,0,0,2019 Sep 20 1550.00 (SPX1920U1550),7.20,0.0,6.20,7.10,0,13
2019 Sep 20 1575.00 (SPX1920I1575),0.0,0.0,1235.30,1245.90,0,0,2019 Sep 20 1575.00 (SPX1920U1575),7.70,0.0,6.80,7.70,0,11
2019 Sep 20 1600.00 (SPX1920I1600),0.0,0.0,1211.60,1222.10,0,0,2019 Sep 20 1600.00 (SPX1920U1600),5.30,0.0,7.30,8.20,0,503
2019 Sep 20 1625.00 (SPX1920I1625),0.0,0.0,1187.90,1198.10,0,0,2019 Sep 20 1625.00 (SPX1920U1625),8.90,0.0,7.90,8.80,0,11
2019 Sep 20 1650.00 (SPX1920I1650),0.0,0.0,1164.20,1174.70,0,0,2019 Sep 20 1650.00 (SPX1920U1650),9.50,0.0,8.50,9.50,0,12
2019 Sep 20 1675.00 (SPX1920I1675),0.0,0.0,1140.60,1150.70,0,0,2019 Sep 20 1675.00 (SPX1920U1675),7.90,0.0,9.20,10.20,0,19
2019 Sep 20 1700.00 (SPX1920I1700),1099.13,0.0,1117.00,1127.10,0,0,2019 Sep 20 1700.00 (SPX1920U1700),9.63,0.0,9.90,10.80,0,12
2019 Sep 20 1725.00 (SPX1920I1725),0.0,0.0,1093.50,1104.40,0,0,2019 Sep 20 1725.00 (SPX1920U1725),11.70,0.0,10.70,11.60,0,9
2019 Sep 20 1750.00 (SPX1920I1750),1192.39,0.0,1070.00,1080.30,0,3,2019 Sep 20 1750.00 (SPX1920U1750),12.50,0.0,11.50,12.50,0,160
2019 Sep 20 1775.00 (SPX1920I1775),0.0,0.0,1046.60,1056.50,0,0,2019 Sep 20 1775.00 (SPX1920U1775),13.30,0.0,12.30,13.30,0,9
2019 Sep 20 1800.00 (SPX1920I1800),0.0,0.0,1023.20,1033.10,0,0,2019 Sep 20 1800.00 (SPX1920U1800),17.50,0.0,13.20,14.20,0,5748
2019 Sep 20 1825.00 (SPX1920I1825),1024.73,0.0,999.90,1009.70,0,0,2019 Sep 20 1825.00 (SPX1920U1825),15.20,0.0,14.10,15.10,0,9
2019 Sep 20 1850.00 (SPX1920I1850),0.0,0.0,976.60,986.40,0,0,2019 Sep 20 1850.00 (SPX1920U1850),19.00,0.0,15.20,16.30,0,14
2019 Sep 20 1875.00 (SPX1920I1875),0.0,0.0,953.40,963.20,0,0,2019 Sep 20 1875.00 (SPX1920U1875),17.30,0.0,16.30,17.30,0,9
2019 Sep 20 1900.00 (SPX1920I1900),915.05,0.0,930.30,940.20,0,0,2019 Sep 20 1900.00 (SPX1920U1900),26.25,0.0,17.40,18.50,0,108
2019 Sep 20 1925.00 (SPX1920I1925),0.0,0.0,907.20,916.90,0,0,2019 Sep 20 1925.00 (SPX1920U1925),19.60,0.0,18.60,19.60,0,8
2019 Sep 20 1950.00 (SPX1920I1950),0.0,0.0,884.20,894.00,0,0,2019 Sep 20 1950.00 (SPX1920U1950),17.00,0.0,19.90,21.00,0,193
2019 Sep 20 1975.00 (SPX1920I1975),0.0,0.0,861.30,870.80,0,0,2019 Sep 20 1975.00 (SPX1920U1975),27.40,0.0,21.30,22.30,0,250
2019 Sep 20 2000.00 (SPX1920I2000),862.60,0.0,838.40,848.10,0,2,2019 Sep 20 2000.00 (SPX1920U2000),26.90,0.0,22.70,23.70,0,1310
2019 Sep 20 2025.00 (SPX1920I2025),934.19,0.0,815.70,825.80,0,6,2019 Sep 20 2025.00 (SPX1920U2025),29.50,0.0,24.20,25.30,0,829
2019 Sep 20 2050.00 (SPX1920I2050),827.52,0.0,793.00,802.50,0,2,2019 Sep 20 2050.00 (SPX1920U2050),31.40,0.0,25.70,26.80,0,29
2019 Sep 20 2075.00 (SPX1920I2075),850.19,0.0,770.40,779.80,0,0,2019 Sep 20 2075.00 (SPX1920U2075),21.07,0.0,27.40,28.50,0,7
2019 Sep 20 2100.00 (SPX1920I2100),842.12,0.0,747.90,757.70,0,0,2019 Sep 20 2100.00 (SPX1920U2100),31.50,0.0,29.20,30.20,0,1051
2019 Sep 20 2125.00 (SPX1920I2125),0.0,0.0,725.50,734.50,0,0,2019 Sep 20 2125.00 (SPX1920U2125),32.20,0.0,31.00,32.10,0,1906
2019 Sep 20 2150.00 (SPX1920I2150),0.0,0.0,703.20,712.90,0,0,2019 Sep 20 2150.00 (SPX1920U2150),42.50,0.0,33.00,34.20,0,6137
2019 Sep 20 2175.00 (SPX1920I2175),0.0,0.0,681.10,689.90,0,0,2019 Sep 20 2175.00 (SPX1920U2175),36.60,0.0,35.20,36.30,0,9
2019 Sep 20 2200.00 (SPX1920I2200),656.70,0.0,659.00,667.80,0,310,2019 Sep 20 2200.00 (SPX1920U2200),40.20,0.0,37.40,38.60,0,5659
2019 Sep 20 2225.00 (SPX1920I2225),714.90,0.0,637.10,645.80,0,0,2019 Sep 20 2225.00 (SPX1920U2225),40.70,0.0,39.80,41.00,0,2437
2019 Sep 20 2250.00 (SPX1920I2250),687.93,0.0,615.30,623.90,0,7,2019 Sep 20 2250.00 (SPX1920U2250),44.55,-5.95,42.20,43.40,6,564
2019 Sep 20 2275.00 (SPX1920I2275),665.56,0.0,593.60,602.20,0,7,2019 Sep 20 2275.00 (SPX1920U2275),36.59,0.0,44.80,46.00,0,261
2019 Sep 20 2300.00 (SPX1920I2300),552.25,0.0,572.10,581.20,0,57,2019 Sep 20 2300.00 (SPX1920U2300),50.80,-9.60,47.40,48.60,10,2674
2019 Sep 20 2325.00 (SPX1920I2325),661.43,0.0,550.70,559.70,0,13,2019 Sep 20 2325.00 (SPX1920U2325),70.00,0.0,50.40,51.70,0,2016
2019 Sep 20 2350.00 (SPX1920I2350),635.22,0.0,529.50,538.40,0,4,2019 Sep 20 2350.00 (SPX1920U2350),60.70,0.0,53.40,54.70,0,1984
2019 Sep 20 2375.00 (SPX1920I2375),0.0,0.0,510.30,514.60,0,0,2019 Sep 20 2375.00 (SPX1920U2375),42.00,0.0,56.60,57.90,0,421
2019 Sep 20 2400.00 (SPX1920I2400),566.04,0.0,489.40,493.70,0,62,2019 Sep 20 2400.00 (SPX1920U2400),66.20,0.0,59.90,61.20,0,1639
2019 Sep 20 2425.00 (SPX1920I2425),492.95,0.0,468.70,472.90,0,1,2019 Sep 20 2425.00 (SPX1920U2425),54.10,0.0,63.50,64.90,0,3345
2019 Sep 20 2450.00 (SPX1920I2450),537.31,0.0,448.20,452.30,0,23,2019 Sep 20 2450.00 (SPX1920U2450),76.00,0.0,67.20,68.60,0,9467
2019 Sep 20 2475.00 (SPX1920I2475),427.50,0.0,427.90,431.90,0,2,2019 Sep 20 2475.00 (SPX1920U2475),87.40,0.0,71.30,72.70,0,1923
2019 Sep 20 2500.00 (SPX1920I2500),489.77,0.0,407.80,411.70,0,688,2019 Sep 20 2500.00 (SPX1920U2500),82.00,0.0,75.30,76.70,0,5449
2019 Sep 20 2525.00 (SPX1920I2525),0.0,0.0,387.60,391.40,0,0,2019 Sep 20 2525.00 (SPX1920U2525),74.30,0.0,79.80,81.20,0,113
2019 Sep 20 2550.00 (SPX1920I2550),339.60,0.0,368.40,372.00,0,3,2019 Sep 20 2550.00 (SPX1920U2550),87.30,-5.20,84.40,85.80,1,2189
2019 Sep 20 2575.00 (SPX1920I2575),0.0,0.0,348.90,352.30,0,0,2019 Sep 20 2575.00 (SPX1920U2575),91.10,-14.40,89.30,90.80,35,75
2019 Sep 20 2600.00 (SPX1920I2600),299.70,0.0,330.00,333.40,0,845,2019 Sep 20 2600.00 (SPX1920U2600),118.50,0.0,94.40,96.00,0,9578
2019 Sep 20 2625.00 (SPX1920I2625),406.07,0.0,311.10,314.30,0,320,2019 Sep 20 2625.00 (SPX1920U2625),102.00,-12.20,100.10,101.70,135,730
2019 Sep 20 2650.00 (SPX1920I2650),263.16,0.0,292.70,295.80,0,81,2019 Sep 20 2650.00 (SPX1920U2650),109.00,-11.50,105.80,107.40,30,4781
2019 Sep 20 2675.00 (SPX1920I2675),307.73,0.0,274.60,277.50,0,19,2019 Sep 20 2675.00 (SPX1920U2675),130.93,0.0,111.90,113.50,0,132
2019 Sep 20 2700.00 (SPX1920I2700),224.65,0.0,256.90,259.90,0,1362,2019 Sep 20 2700.00 (SPX1920U2700),139.98,0.0,118.50,120.10,0,6309
2019 Sep 20 2725.00 (SPX1920I2725),233.40,0.0,239.60,242.40,0,540,2019 Sep 20 2725.00 (SPX1920U2725),106.10,0.0,125.20,126.90,0,717
2019 Sep 20 2750.00 (SPX1920I2750),294.40,0.0,222.40,225.00,0,1417,2019 Sep 20 2750.00 (SPX1920U2750),135.00,-19.90,132.40,134.20,56,4132
2019 Sep 20 2775.00 (SPX1920I2775),184.00,0.0,205.80,208.30,0,1623,2019 Sep 20 2775.00 (SPX1920U2775),165.00,0.0,140.00,141.90,0,1152
2019 Sep 20 2800.00 (SPX1920I2800),187.70,+10.90,189.80,192.30,50,4066,2019 Sep 20 2800.00 (SPX1920U2800),151.00,-12.00,148.10,150.00,50,5912
2019 Sep 20 2825.00 (SPX1920I2825),168.30,-0.10,174.10,176.40,1,6435,2019 Sep 20 2825.00 (SPX1920U2825),189.20,0.0,156.60,158.60,0,3205
2019 Sep 20 2850.00 (SPX1920I2850),157.21,+3.37,158.90,161.10,55,4666,2019 Sep 20 2850.00 (SPX1920U2850),169.05,-40.95,165.50,167.70,30,4875
2019 Sep 20 2875.00 (SPX1920I2875),172.50,0.0,144.00,146.20,0,2953,2019 Sep 20 2875.00 (SPX1920U2875),162.00,0.0,175.20,177.50,0,1666
2019 Sep 20 2900.00 (SPX1920I2900),129.00,+10.00,130.00,132.10,280,7209,2019 Sep 20 2900.00 (SPX1920U2900),187.50,-32.00,185.10,187.50,24,5325
2019 Sep 20 2925.00 (SPX1920I2925),109.75,0.0,116.50,118.50,0,6213,2019 Sep 20 2925.00 (SPX1920U2925),164.20,0.0,196.10,198.60,0,5323
2019 Sep 20 2950.00 (SPX1920I2950),99.25,-1.02,103.70,105.60,1,3225,2019 Sep 20 2950.00 (SPX1920U2950),176.22,0.0,207.20,210.00,0,886
2019 Sep 20 2975.00 (SPX1920I2975),88.09,0.0,91.70,93.50,0,1833,2019 Sep 20 2975.00 (SPX1920U2975),156.38,0.0,219.40,222.40,0,967
2019 Sep 20 3000.00 (SPX1920I3000),67.00,0.0,80.30,82.00,0,6949,2019 Sep 20 3000.00 (SPX1920U3000),234.78,-25.47,232.30,235.50,39,1675
2019 Sep 20 3025.00 (SPX1920I3025),57.00,0.0,70.20,71.80,0,3651,2019 Sep 20 3025.00 (SPX1920U3025),247.55,-29.87,246.10,249.60,2,95
2019 Sep 20 3050.00 (SPX1920I3050),49.00,0.0,60.60,62.20,0,6262,2019 Sep 20 3050.00 (SPX1920U3050),249.00,0.0,260.80,264.50,0,66
2019 Sep 20 3075.00 (SPX1920I3075),41.80,0.0,52.10,53.60,0,2581,2019 Sep 20 3075.00 (SPX1920U3075),203.40,0.0,276.30,280.30,0,75
2019 Sep 20 3100.00 (SPX1920I3100),42.52,0.0,44.40,45.80,0,6986,2019 Sep 20 3100.00 (SPX1920U3100),330.87,0.0,292.80,297.00,0,209
2019 Sep 20 3125.00 (SPX1920I3125),57.50,0.0,37.60,38.90,0,405,2019 Sep 20 3125.00 (SPX1920U3125),346.52,0.0,308.70,317.80,0,75
2019 Sep 20 3150.00 (SPX1920I3150),25.80,0.0,31.60,32.90,0,4076,2019 Sep 20 3150.00 (SPX1920U3150),236.30,0.0,326.90,336.20,0,70
2019 Sep 20 3175.00 (SPX1920I3175),21.00,0.0,26.40,27.60,0,544,2019 Sep 20 3175.00 (SPX1920U3175),260.31,0.0,345.90,355.70,0,28
2019 Sep 20 3200.00 (SPX1920I3200),23.00,-9.00,22.20,23.20,25,4088,2019 Sep 20 3200.00 (SPX1920U3200),378.85,+105.15,365.80,376.00,2,97
2019 Sep 20 3225.00 (SPX1920I3225),14.70,0.0,18.50,19.60,0,409,2019 Sep 20 3225.00 (SPX1920U3225),0.0,0.0,386.30,396.40,0,0
2019 Sep 20 3250.00 (SPX1920I3250),17.00,0.0,15.50,16.40,0,822,2019 Sep 20 3250.00 (SPX1920U3250),472.00,0.0,407.40,417.70,0,3
2019 Sep 20 3275.00 (SPX1920I3275),0.0,0.0,13.10,13.70,0,0,2019 Sep 20 3275.00 (SPX1920U3275),0.0,0.0,429.10,439.50,0,0
2019 Sep 20 3300.00 (SPX1920I3300),14.40,0.0,11.00,11.60,0,4217,2019 Sep 20 3300.00 (SPX1920U3300),0.0,0.0,451.20,462.10,0,0
2019 Sep 20 3350.00 (SPX1920I3350),7.00,0.0,8.00,8.70,0,400,2019 Sep 20 3350.00 (SPX1920U3350),0.0,0.0,496.60,507.50,0,0
2019 Sep 20 3400.00 (SPX1920I3400),10.30,0.0,5.90,6.60,0,4945,2019 Sep 20 3400.00 (SPX1920U3400),0.0,0.0,543.00,554.50,0,0
2019 Sep 20 3500.00 (SPX1920I3500),2.85,0.0,3.50,4.30,0,1633,2019 Sep 20 3500.00 (SPX1920U3500),524.35,0.0,637.70,649.60,0,1
2019 Sep 20 3600.00 (SPX1920I3600),2.80,0.0,2.25,3.10,0,850,2019 Sep 20 3600.00 (SPX1920U3600),0.0,0.0,733.70,745.60,0,0
2019 Sep 20 3700.00 (SPX1920I3700),2.45,0.0,1.55,2.35,0,27,2019 Sep 20 3700.00 (SPX1920U3700),0.0,0.0,830.20,841.00,0,0
2019 Sep 20 3800.00 (SPX1920I3800),1.50,0.0,1.10,1.90,0,18,2019 Sep 20 3800.00 (SPX1920U3800),0.0,0.0,927.00,938.60,0,0
2019 Sep 20 3900.00 (SPX1920I3900),1.25,0.0,0.80,1.60,0,7,2019 Sep 20 3900.00 (SPX1920U3900),0.0,0.0,1023.90,1034.70,0,0
2019 Sep 20 4000.00 (SPX1920I4000),1.05,0.0,0.60,1.40,0,7,2019 Sep 20 4000.00 (SPX1920U4000),0.0,0.0,1121.10,1132.80,0,0
2019 Sep 20 4100.00 (SPX1920I4100),0.90,0.0,0.45,1.20,0,7,2019 Sep 20 4100.00 (SPX1920U4100),0.0,0.0,1218.10,1229.80,0,0
2019 Sep 20 4200.00 (SPX1920I4200),0.0,0.0,0.30,0.95,0,0,2019 Sep 20 4200.00 (SPX1920U4200),0.0,0.0,1315.20,1326.80,0,0
2019 Sep 30 1200.00 (SPXW1930I1200),0.0,0.0,1591.70,1609.70,0,0,2019 Sep 30 1200.00 (SPXW1930U1200),2.10,0.0,1.85,2.80,0,1
2019 Sep 30 1300.00 (SPXW1930I1300),0.0,0.0,1494.90,1513.70,0,0,2019 Sep 30 1300.00 (SPXW1930U1300),0.0,0.0,2.80,3.80,0,0
2019 Sep 30 1350.00 (SPXW1930I1350),0.0,0.0,1447.40,1465.40,0,0,2019 Sep 30 1350.00 (SPXW1930U1350),0.0,0.0,3.30,4.30,0,0
2019 Sep 30 1400.00 (SPXW1930I1400),0.0,0.0,1398.10,1417.40,0,0,2019 Sep 30 1400.00 (SPXW1930U1400),4.40,0.0,4.00,5.00,0,3
2019 Sep 30 1450.00 (SPXW1930I1450),0.0,0.0,1351.80,1369.60,0,0,2019 Sep 30 1450.00 (SPXW1930U1450),0.0,0.0,4.70,5.80,0,0
2019 Sep 30 1475.00 (SPXW1930I1475),0.0,0.0,1326.40,1345.70,0,0,2019 Sep 30 1475.00 (SPXW1930U1475),0.0,0.0,5.10,6.20,0,0
2019 Sep 30 1500.00 (SPXW1930I1500),0.0,0.0,1302.50,1321.90,0,0,2019 Sep 30 1500.00 (SPXW1930U1500),4.10,0.0,5.50,6.70,0,25
2019 Sep 30 1525.00 (SPXW1930I1525),0.0,0.0,1280.20,1298.90,0,0,2019 Sep 30 1525.00 (SPXW1930U1525),0.0,0.0,6.00,7.20,0,0
2019 Sep 30 1550.00 (SPXW1930I1550),0.0,0.0,1260.20,1270.40,0,0,2019 Sep 30 1550.00 (SPXW1930U1550),9.00,0.0,6.50,7.70,0,1
2019 Sep 30 1575.00 (SPXW1930I1575),0.0,0.0,1236.50,1246.60,0,0,2019 Sep 30 1575.00 (SPXW1930U1575),0.0,0.0,7.00,8.30,0,0
2019 Sep 30 1600.00 (SPXW1930I1600),0.0,0.0,1212.80,1222.90,0,0,2019 Sep 30 1600.00 (SPXW1930U1600),9.75,0.0,7.60,8.90,0,1
2019 Sep 30 1625.00 (SPXW1930I1625),0.0,0.0,1189.10,1199.20,0,0,2019 Sep 30 1625.00 (SPXW1930U1625),0.0,0.0,8.20,9.50,0,0
2019 Sep 30 1650.00 (SPXW1930I1650),0.0,0.0,1165.50,1175.50,0,0,2019 Sep 30 1650.00 (SPXW1930U1650),0.0,0.0,8.80,10.20,0,0
2019 Sep 30 1675.00 (SPXW1930I1675),0.0,0.0,1141.90,1151.90,0,0,2019 Sep 30 1675.00 (SPXW1930U1675),0.0,0.0,9.50,10.90,0,0
2019 Sep 30 1700.00 (SPXW1930I1700),0.0,0.0,1118.40,1128.30,0,0,2019 Sep 30 1700.00 (SPXW1930U1700),0.0,0.0,10.20,11.60,0,0
2019 Sep 30 1725.00 (SPXW1930I1725),0.0,0.0,1094.90,1104.80,0,0,2019 Sep 30 1725.00 (SPXW1930U1725),0.0,0.0,11.00,12.40,0,0
2019 Sep 30 1750.00 (SPXW1930I1750),0.0,0.0,1071.50,1081.30,0,0,2019 Sep 30 1750.00 (SPXW1930U1750),0.0,0.0,11.80,13.30,0,0
2019 Sep 30 1775.00 (SPXW1930I1775),0.0,0.0,1048.10,1057.90,0,0,2019 Sep 30 1775.00 (SPXW1930U1775),0.0,0.0,12.70,14.20,0,0
2019 Sep 30 1800.00 (SPXW1930I1800),0.0,0.0,1024.80,1034.50,0,0,2019 Sep 30 1800.00 (SPXW1930U1800),0.0,0.0,13.60,15.10,0,0
2019 Sep 30 1825.00 (SPXW1930I1825),0.0,0.0,1001.50,1011.20,0,0,2019 Sep 30 1825.00 (SPXW1930U1825),0.0,0.0,14.60,16.10,0,0
2019 Sep 30 1850.00 (SPXW1930I1850),0.0,0.0,978.30,987.90,0,0,2019 Sep 30 1850.00 (SPXW1930U1850),18.90,0.0,15.60,17.20,0,1
2019 Sep 30 1875.00 (SPXW1930I1875),0.0,0.0,955.10,964.70,0,0,2019 Sep 30 1875.00 (SPXW1930U1875),0.0,0.0,16.70,18.30,0,0
2019 Sep 30 1900.00 (SPXW1930I1900),0.0,0.0,932.00,941.50,0,0,2019 Sep 30 1900.00 (SPXW1930U1900),0.0,0.0,17.90,19.50,0,0
2019 Sep 30 1925.00 (SPXW1930I1925),0.0,0.0,909.00,918.50,0,0,2019 Sep 30 1925.00 (SPXW1930U1925),0.0,0.0,19.10,20.80,0,0
2019 Sep 30 1950.00 (SPXW1930I1950),0.0,0.0,886.00,895.40,0,0,2019 Sep 30 1950.00 (SPXW1930U1950),0.0,0.0,20.40,22.10,0,0
2019 Sep 30 1975.00 (SPXW1930I1975),0.0,0.0,863.20,872.50,0,0,2019 Sep 30 1975.00 (SPXW1930U1975),0.0,0.0,21.80,23.50,0,0
2019 Sep 30 2000.00 (SPXW1930I2000),0.0,0.0,840.40,849.60,0,0,2019 Sep 30 2000.00 (SPXW1930U2000),30.80,0.0,23.20,25.00,0,1
2019 Sep 30 2025.00 (SPXW1930I2025),0.0,0.0,817.70,826.90,0,0,2019 Sep 30 2025.00 (SPXW1930U2025),17.00,0.0,24.80,26.60,0,29
2019 Sep 30 2050.00 (SPXW1930I2050),0.0,0.0,795.00,804.20,0,0,2019 Sep 30 2050.00 (SPXW1930U2050),34.00,0.0,26.40,28.30,0,11
2019 Sep 30 2075.00 (SPXW1930I2075),0.0,0.0,772.50,781.60,0,0,2019 Sep 30 2075.00 (SPXW1930U2075),31.30,-5.70,28.10,30.00,1,11
2019 Sep 30 2100.00 (SPXW1930I2100),0.0,0.0,750.10,759.00,0,0,2019 Sep 30 2100.00 (SPXW1930U2100),32.00,-5.70,29.90,31.90,3,11
2019 Sep 30 2125.00 (SPXW1930I2125),0.0,0.0,727.70,736.60,0,0,2019 Sep 30 2125.00 (SPXW1930U2125),32.80,0.0,31.80,33.80,0,2
2019 Sep 30 2150.00 (SPXW1930I2150),0.0,0.0,705.50,714.30,0,0,2019 Sep 30 2150.00 (SPXW1930U2150),37.50,0.0,33.80,35.90,0,27
2019 Sep 30 2175.00 (SPXW1930I2175),0.0,0.0,683.40,692.10,0,0,2019 Sep 30 2175.00 (SPXW1930U2175),25.40,0.0,35.90,38.00,0,4
2019 Sep 30 2200.00 (SPXW1930I2200),0.0,0.0,661.40,670.00,0,0,2019 Sep 30 2200.00 (SPXW1930U2200),0.0,0.0,38.10,40.30,0,0
2019 Sep 30 2225.00 (SPXW1930I2225),0.0,0.0,639.50,648.00,0,0,2019 Sep 30 2225.00 (SPXW1930U2225),0.0,0.0,40.50,42.70,0,0
2019 Sep 30 2250.00 (SPXW1930I2250),0.0,0.0,617.70,626.20,0,0,2019 Sep 30 2250.00 (SPXW1930U2250),0.0,0.0,43.00,45.20,0,0
